cay_trong,thoi_gian,nhiet_do,do_am,do_am_dat,anh_sang,trang_thai,san_luong
Ca chua,2024-04-02 21:00:00,21.90,52.70,66.80,64.60,Binh thuong,
Ca chua,2024-04-02 22:00:00,22.70,51.20,77.30,78.00,Binh thuong,
Ca chua,2024-04-02 23:00:00,21.90,54.20,75.10,66.80,Binh thuong,
Ca chua,2024-04-03 00:00:00,22.60,46.40,65.00,62.30,Binh thuong,
Ca chua,2024-04-03 01:00:00,22.70,47.10,65.00,77.30,Binh thuong,
Ca chua,2024-04-03 02:00:00,22.00,49.00,67.80,66.30,Binh thuong,
Ca chua,2024-04-03 03:00:00,21.00,56.40,76.90,70.80,Binh thuong,
Ca chua,2024-04-03 04:00:00,22.50,58.20,75.90,68.40,Binh thuong,
Ca chua,2024-04-03 05:00:00,23.90,53.10,60.20,69.10,Binh thuong,
Ca chua,2024-04-03 06:00:00,22.80,57.00,69.30,61.50,Binh thuong,
Ca chua,2024-04-03 07:00:00,22.60,51.20,75.90,79.40,Binh thuong,
Ca chua,2024-04-03 08:00:00,23.10,49.00,60.50,74.90,Binh thuong,
Ca chua,2024-04-03 09:00:00,22.60,56.30,74.10,71.80,Binh thuong,
Ca chua,2024-04-03 10:00:00,23.40,57.70,67.30,71.40,Binh thuong,
Ca chua,2024-04-03 11:00:00,22.30,58.30,74.10,69.90,Binh thuong,
Ca chua,2024-04-03 12:00:00,23.00,45.00,72.60,68.90,Binh thuong,
Ca chua,2024-04-03 13:00:00,21.00,47.90,70.70,74.60,Binh thuong,
Ca chua,2024-04-03 14:00:00,21.70,54.80,75.80,60.00,Binh thuong,
Ca chua,2024-04-03 15:00:00,21.60,57.10,60.10,64.60,Binh thuong,
Ca chua,2024-04-03 16:00:00,21.70,58.10,62.40,68.70,Binh thuong,
Ca chua,2024-04-03 17:00:00,22.50,55.90,62.30,79.80,Binh thuong,
Ca chua,2024-04-03 18:00:00,21.50,57.20,61.90,79.90,Binh thuong,
Ca chua,2024-04-03 19:00:00,21.90,47.90,78.20,64.20,Binh thuong,
Ca chua,2024-04-03 20:00:00,23.40,59.60,60.60,73.60,Binh thuong,
Ca chua,2024-04-03 21:00:00,21.50,51.90,60.70,64.00,Binh thuong,
Ca chua,2024-04-03 22:00:00,23.80,45.20,66.50,74.60,Binh thuong,
Ca chua,2024-04-03 23:00:00,21.60,53.70,69.10,71.70,Binh thuong,
Ca chua,2024-04-04 00:00:00,22.10,51.30,67.30,79.50,Binh thuong,
Ca chua,2024-04-04 01:00:00,22.40,54.50,67.30,72.50,Binh thuong,
Ca chua,2024-04-04 02:00:00,23.80,55.10,64.80,64.80,Binh thuong,
Ca chua,2024-04-04 03:00:00,23.50,55.80,71.80,63.20,Binh thuong,
Ca chua,2024-04-04 04:00:00,22.00,52.80,75.10,70.00,Binh thuong,
Ca chua,2024-04-04 05:00:00,22.50,55.10,73.70,69.80,Binh thuong,
Ca chua,2024-04-04 06:00:00,23.10,58.00,62.40,78.90,Binh thuong,
Ca chua,2024-04-04 07:00:00,24.00,46.30,66.90,67.20,Binh thuong,
Ca chua,2024-04-04 08:00:00,21.80,46.80,64.40,79.20,Binh thuong,
Ca chua,2024-04-04 09:00:00,21.50,47.50,77.40,65.20,Binh thuong,
Ca chua,2024-04-04 10:00:00,21.70,47.00,65.30,69.20,Binh thuong,
Ca chua,2024-04-04 11:00:00,22.20,45.70,69.80,68.00,Binh thuong,
Ca chua,2024-04-04 12:00:00,22.90,53.70,69.80,62.10,Binh thuong,
Ca chua,2024-04-04 13:00:00,22.70,50.60,69.10,63.30,Binh thuong,
Ca chua,2024-04-04 14:00:00,23.30,58.10,72.00,73.10,Binh thuong,
Ca chua,2024-04-04 15:00:00,23.80,58.00,76.20,61.10,Binh thuong,
Ca chua,2024-04-04 16:00:00,22.70,50.80,77.60,76.30,Binh thuong,
Ca chua,2024-04-04 17:00:00,22.00,59.30,70.20,62.50,Binh thuong,
Ca chua,2024-04-04 18:00:00,23.80,47.30,60.10,60.80,Binh thuong,
Ca chua,2024-04-04 19:00:00,22.80,50.40,60.10,61.20,Binh thuong,
Ca chua,2024-04-04 20:00:00,22.60,57.60,71.30,67.50,Binh thuong,
Ca chua,2024-04-04 21:00:00,22.30,47.20,60.80,60.00,Binh thuong,
Ca chua,2024-04-04 22:00:00,23.40,48.60,79.80,73.40,Binh thuong,
Ca chua,2024-04-04 23:00:00,23.90,58.60,60.40,62.40,Binh thuong,
Ca chua,2024-04-05 00:00:00,22.40,57.00,63.10,66.60,Binh thuong,
Ca chua,2024-04-05 01:00:00,22.50,57.10,64.50,69.20,Binh thuong,
Ca chua,2024-04-05 02:00:00,21.40,58.90,64.00,63.60,Binh thuong,
Ca chua,2024-04-05 03:00:00,22.50,57.20,72.90,73.20,Binh thuong,
Ca chua,2024-04-05 04:00:00,21.10,48.00,63.20,63.60,Binh thuong,
Ca chua,2024-04-05 05:00:00,23.40,49.50,66.40,78.90,Binh thuong,
Ca chua,2024-04-05 06:00:00,22.50,47.40,77.20,67.70,Binh thuong,
Ca chua,2024-04-05 07:00:00,23.40,51.30,70.70,61.10,Binh thuong,
Ca chua,2024-04-05 08:00:00,23.50,49.90,64.40,74.60,Binh thuong,
Ca chua,2024-04-05 09:00:00,21.80,47.50,79.30,66.30,Binh thuong,
Ca chua,2024-04-05 10:00:00,22.20,49.60,73.70,75.00,Binh thuong,
Ca chua,2024-04-05 11:00:00,21.70,45.40,69.50,75.60,Binh thuong,
Ca chua,2024-04-05 12:00:00,22.40,49.30,74.70,78.80,Binh thuong,
Ca chua,2024-04-05 13:00:00,21.00,48.50,64.90,67.10,Binh thuong,
Ca chua,2024-04-05 14:00:00,23.80,56.40,75.40,70.60,Binh thuong,
Ca chua,2024-04-05 15:00:00,22.50,48.60,79.30,79.10,Binh thuong,
Ca chua,2024-04-05 16:00:00,23.80,55.00,60.70,60.20,Binh thuong,
Ca chua,2024-04-05 17:00:00,22.90,45.70,66.60,66.20,Binh thuong,
Ca chua,2024-04-05 18:00:00,21.50,52.00,69.00,79.60,Binh thuong,
Ca chua,2024-04-05 19:00:00,21.50,49.30,71.70,71.00,Binh thuong,
Ca chua,2024-04-05 20:00:00,21.50,54.50,70.60,71.40,Binh thuong,
Ca chua,2024-04-05 21:00:00,23.30,45.90,72.40,66.20,Binh thuong,
Ca chua,2024-04-05 22:00:00,23.80,52.10,66.90,74.90,Binh thuong,
Ca chua,2024-04-05 23:00:00,21.60,57.70,77.90,79.80,Binh thuong,
Ca chua,2024-04-06 00:00:00,21.30,46.60,73.80,70.10,Binh thuong,
Ca chua,2024-04-06 01:00:00,21.00,49.70,79.10,67.00,Binh thuong,
Ca chua,2024-04-06 02:00:00,21.70,50.50,66.80,65.30,Binh thuong,
Ca chua,2024-04-06 03:00:00,21.80,57.20,75.60,63.70,Binh thuong,
Ca chua,2024-04-06 04:00:00,21.60,51.20,64.90,69.00,Binh thuong,
Ca chua,2024-04-06 05:00:00,21.00,56.70,65.40,74.50,Binh thuong,
Ca chua,2024-04-06 06:00:00,22.70,55.60,74.10,68.80,Binh thuong,
Ca chua,2024-04-06 07:00:00,22.40,58.20,69.50,77.30,Binh thuong,
Ca chua,2024-04-06 08:00:00,21.80,45.70,77.00,61.10,Binh thuong,
Ca chua,2024-04-06 09:00:00,23.30,47.70,60.40,60.30,Binh thuong,
Ca chua,2024-04-06 10:00:00,21.40,58.30,76.90,70.80,Binh thuong,
Ca chua,2024-04-06 11:00:00,23.30,59.20,77.50,75.40,Binh thuong,
Ca chua,2024-04-06 12:00:00,23.10,45.40,77.50,64.90,Binh thuong,
Ca chua,2024-04-06 13:00:00,21.40,51.00,71.10,76.80,Binh thuong,
Ca chua,2024-04-06 14:00:00,22.10,56.90,77.00,73.60,Binh thuong,
Ca chua,2024-04-06 15:00:00,21.90,53.20,79.60,77.70,Binh thuong,
Ca chua,2024-04-06 16:00:00,21.80,57.70,69.40,62.70,Binh thuong,
Ca chua,2024-04-06 17:00:00,21.00,52.70,73.40,73.70,Binh thuong,
Ca chua,2024-04-06 18:00:00,21.80,47.90,74.00,66.50,Binh thuong,
Ca chua,2024-04-06 19:00:00,21.90,52.30,67.50,67.30,Binh thuong,
Ca chua,2024-04-06 20:00:00,23.90,50.90,62.10,73.80,Binh thuong,
Ca chua,2024-04-06 21:00:00,21.60,45.70,70.00,70.50,Binh thuong,
Ca chua,2024-04-06 22:00:00,21.70,57.10,72.50,64.10,Binh thuong,
Ca chua,2024-04-06 23:00:00,22.60,46.50,70.60,78.40,Binh thuong,
Ca chua,2024-04-07 00:00:00,23.20,50.20,70.60,70.30,Binh thuong,
Ca chua,2024-04-07 01:00:00,23.80,47.30,70.90,75.60,Binh thuong,
Ca chua,2024-04-07 02:00:00,21.40,50.20,74.80,76.80,Binh thuong,
Ca chua,2024-04-07 03:00:00,22.20,57.10,61.80,68.50,Binh thuong,
Ca chua,2024-04-07 04:00:00,23.90,59.40,61.80,66.50,Binh thuong,
Ca chua,2024-04-07 05:00:00,23.40,46.10,79.30,72.00,Binh thuong,
Ca chua,2024-04-07 06:00:00,22.90,45.60,69.90,71.40,Binh thuong,
Ca chua,2024-04-07 07:00:00,23.10,47.30,69.90,68.40,Binh thuong,
Ca chua,2024-04-07 08:00:00,22.40,47.70,78.90,67.90,Binh thuong,
Ca chua,2024-04-07 09:00:00,23.10,48.50,75.20,66.50,Binh thuong,
Ca chua,2024-04-07 10:00:00,23.10,55.50,78.60,66.80,Binh thuong,
Ca chua,2024-04-07 11:00:00,21.70,46.10,73.00,74.60,Binh thuong,
Ca chua,2024-04-07 12:00:00,21.10,45.30,64.30,62.20,Binh thuong,
Ca chua,2024-04-07 13:00:00,23.80,55.70,65.00,67.50,Binh thuong,
Ca chua,2024-04-07 14:00:00,24.00,58.70,80.00,78.80,Binh thuong,
Ca chua,2024-04-07 15:00:00,21.00,55.10,65.80,63.70,Binh thuong,
Ca chua,2024-04-07 16:00:00,21.00,53.40,71.60,61.60,Binh thuong,
Ca chua,2024-04-07 17:00:00,23.50,52.80,61.30,72.10,Binh thuong,
Ca chua,2024-04-07 18:00:00,23.40,46.90,62.10,66.00,Binh thuong,
Ca chua,2024-04-07 19:00:00,21.70,45.80,62.10,76.80,Binh thuong,
Ca chua,2024-04-07 20:00:00,23.90,51.50,76.80,66.80,Binh thuong,
Ca chua,2024-04-07 21:00:00,21.90,48.30,74.40,65.60,Binh thuong,
Ca chua,2024-04-07 22:00:00,21.60,59.00,76.90,68.40,Binh thuong,
Ca chua,2024-04-07 23:00:00,22.50,55.10,72.30,79.20,Binh thuong,
Ca chua,2024-04-08 00:00:00,21.00,55.50,76.70,63.90,Binh thuong,
Ca chua,2024-04-08 01:00:00,22.50,46.10,64.50,69.10,Binh thuong,
Ca chua,2024-04-08 02:00:00,23.40,57.70,60.60,61.70,Binh thuong,
Ca chua,2024-04-08 03:00:00,22.60,56.90,68.90,66.40,Binh thuong,
Ca chua,2024-04-08 04:00:00,22.30,56.50,66.20,73.50,Binh thuong,
Ca chua,2024-04-08 05:00:00,21.70,57.00,67.60,65.30,Binh thuong,
Ca chua,2024-04-08 06:00:00,21.20,58.30,63.20,75.00,Binh thuong,
Ca chua,2024-04-08 07:00:00,23.10,59.60,61.80,66.50,Binh thuong,
Ca chua,2024-04-08 08:00:00,22.00,47.40,68.80,64.70,Binh thuong,
Ca chua,2024-04-08 09:00:00,23.50,56.00,61.20,64.50,Binh thuong,
Ca chua,2024-04-08 10:00:00,23.80,55.80,61.70,69.10,Binh thuong,
Ca chua,2024-04-08 11:00:00,23.70,52.10,79.60,62.10,Binh thuong,
Ca chua,2024-04-08 12:00:00,23.70,59.10,78.30,70.60,Binh thuong,
Ca chua,2024-04-08 13:00:00,21.50,53.20,60.90,65.40,Binh thuong,
Ca chua,2024-04-08 14:00:00,23.60,51.60,67.10,69.30,Binh thuong,
Ca chua,2024-04-08 15:00:00,22.20,50.20,68.50,75.30,Binh thuong,
Ca chua,2024-04-08 16:00:00,22.00,51.80,63.30,61.20,Binh thuong,
Ca chua,2024-04-08 17:00:00,22.10,51.10,70.80,63.90,Binh thuong,
Ca chua,2024-04-08 18:00:00,22.00,59.20,75.20,63.30,Binh thuong,
Ca chua,2024-04-08 19:00:00,23.70,58.50,60.50,62.30,Binh thuong,
Ca chua,2024-04-08 20:00:00,22.00,50.20,79.90,71.70,Binh thuong,
Ca chua,2024-04-08 21:00:00,21.60,53.70,71.20,63.60,Binh thuong,
Ca chua,2024-04-08 22:00:00,21.00,45.20,60.00,61.50,Binh thuong,
Ca chua,2024-04-08 23:00:00,23.40,58.90,71.50,60.90,Binh thuong,
Ca chua,2024-04-09 00:00:00,22.10,51.60,75.00,62.80,Binh thuong,
Ca chua,2024-04-09 01:00:00,23.20,46.60,78.30,79.70,Binh thuong,
Ca chua,2024-04-09 02:00:00,22.90,47.40,78.30,76.80,Binh thuong,
Ca chua,2024-04-09 03:00:00,22.60,54.20,66.00,72.00,Binh thuong,
Ca chua,2024-04-09 04:00:00,21.30,47.30,75.40,76.10,Binh thuong,
Ca chua,2024-04-09 05:00:00,23.70,53.80,67.00,74.10,Binh thuong,
Ca chua,2024-04-09 06:00:00,23.80,51.80,62.50,66.80,Binh thuong,
Ca chua,2024-04-09 07:00:00,21.70,57.40,77.70,67.80,Binh thuong,
Ca chua,2024-04-09 08:00:00,22.20,48.80,73.70,71.50,Binh thuong,
Ca chua,2024-04-09 09:00:00,21.20,45.40,72.30,65.90,Binh thuong,
Ca chua,2024-04-09 10:00:00,23.20,56.60,63.00,79.80,Binh thuong,
Ca chua,2024-04-09 11:00:00,21.00,45.90,68.80,64.10,Binh thuong,
Ca chua,2024-04-09 12:00:00,21.10,51.50,77.60,66.60,Binh thuong,
Ca chua,2024-04-09 13:00:00,23.70,46.80,74.50,73.20,Binh thuong,
Ca chua,2024-04-09 14:00:00,23.70,47.90,72.00,63.10,Binh thuong,
Ca chua,2024-04-09 15:00:00,23.30,57.10,65.10,79.40,Binh thuong,
Ca chua,2024-04-09 16:00:00,21.30,54.40,78.90,62.50,Binh thuong,
Ca chua,2024-04-09 17:00:00,21.90,51.60,65.60,75.30,Binh thuong,
Ca chua,2024-04-09 18:00:00,22.10,55.10,66.90,66.90,Binh thuong,
Ca chua,2024-04-09 19:00:00,22.70,58.80,72.20,76.50,Binh thuong,
Ca chua,2024-04-09 20:00:00,21.50,58.80,64.80,63.60,Binh thuong,
Ca chua,2024-04-09 21:00:00,22.20,57.50,66.40,72.50,Binh thuong,
Ca chua,2024-04-09 22:00:00,22.40,54.80,77.20,78.40,Binh thuong,
Ca chua,2024-04-09 23:00:00,22.20,56.80,70.10,75.50,Binh thuong,
Ca chua,2024-04-10 00:00:00,22.30,52.10,63.10,76.60,Binh thuong,
Ca chua,2024-04-10 01:00:00,23.20,47.20,79.80,75.60,Binh thuong,
Ca chua,2024-04-10 02:00:00,23.00,47.60,67.30,62.00,Binh thuong,
Ca chua,2024-04-10 03:00:00,22.30,55.30,67.20,75.30,Binh thuong,
Ca chua,2024-04-10 04:00:00,23.90,57.20,70.40,75.10,Binh thuong,
Ca chua,2024-04-10 05:00:00,22.60,54.40,63.20,62.10,Binh thuong,
Ca chua,2024-04-10 06:00:00,21.30,51.20,65.20,79.30,Binh thuong,
Ca chua,2024-04-10 07:00:00,21.70,50.00,78.70,70.10,Binh thuong,
Ca chua,2024-04-10 08:00:00,23.70,46.10,75.40,74.30,Binh thuong,
Ca chua,2024-04-10 09:00:00,22.60,52.20,61.80,65.70,Binh thuong,
Ca chua,2024-04-10 10:00:00,22.10,53.90,62.50,68.60,Binh thuong,
Ca chua,2024-04-10 11:00:00,23.20,56.00,71.70,66.90,Binh thuong,
Ca chua,2024-04-10 12:00:00,22.40,58.70,77.30,68.70,Binh thuong,
Ca chua,2024-04-10 13:00:00,23.00,54.10,61.00,63.90,Binh thuong,
Ca chua,2024-04-10 14:00:00,23.00,51.00,70.50,68.40,Da Thu Hoach,147.8
Ca chua,2024-04-10 15:00:00,21.40,49.90,73.40,64.80,Binh thuong,
Ca chua,2024-04-10 16:00:00,24.00,46.10,72.10,76.00,Binh thuong,
Ca chua,2024-04-10 17:00:00,22.00,52.70,72.10,75.40,Binh thuong,
Ca chua,2024-04-10 18:00:00,23.30,57.60,68.50,70.20,Binh thuong,
Ca chua,2024-04-10 19:00:00,22.80,58.20,76.10,77.50,Binh thuong,
Ca chua,2024-04-10 20:00:00,21.90,55.40,76.10,70.90,Binh thuong,
Ca chua,2024-04-10 21:00:00,23.30,51.80,64.70,79.10,Binh thuong,
Ca chua,2024-04-10 22:00:00,23.40,58.40,65.00,71.50,Binh thuong,
Ca chua,2024-04-10 23:00:00,22.50,50.40,73.40,76.70,Binh thuong,
Ca chua,2024-04-11 00:00:00,22.80,55.40,74.50,74.50,Binh thuong,
Ca chua,2024-04-11 01:00:00,22.20,56.50,71.40,72.10,Binh thuong,
Ca chua,2024-04-11 02:00:00,21.00,45.90,60.10,70.50,Binh thuong,
Ca chua,2024-04-11 03:00:00,23.80,50.70,65.70,60.10,Binh thuong,
Ca chua,2024-04-11 04:00:00,23.30,49.20,69.50,63.30,Binh thuong,
Ca chua,2024-04-11 05:00:00,21.90,56.50,74.90,62.10,Binh thuong,
Ca chua,2024-04-11 06:00:00,22.80,53.90,76.10,77.10,Binh thuong,
Ca chua,2024-04-11 07:00:00,21.40,52.30,77.50,68.20,Binh thuong,
Ca chua,2024-04-11 08:00:00,23.10,57.00,77.60,69.30,Binh thuong,
Ca chua,2024-04-11 09:00:00,21.20,51.40,70.50,66.40,Binh thuong,
Ca chua,2024-04-11 10:00:00,21.70,54.60,76.30,69.70,Binh thuong,
Ca chua,2024-04-11 11:00:00,21.40,54.50,66.50,73.50,Binh thuong,
Ca chua,2024-04-11 12:00:00,22.10,52.90,75.20,76.30,Binh thuong,
Ca chua,2024-04-11 13:00:00,23.60,54.90,61.60,71.00,Binh thuong,
Ca chua,2024-04-11 14:00:00,21.60,59.40,63.10,78.30,Binh thuong,
Ca chua,2024-04-11 15:00:00,21.10,51.70,75.70,62.80,Binh thuong,
Ca chua,2024-04-11 16:00:00,22.00,57.20,65.00,67.20,Binh thuong,
Ca chua,2024-04-11 17:00:00,23.80,50.70,75.80,62.80,Binh thuong,
Ca chua,2024-04-11 18:00:00,22.50,47.70,70.60,75.40,Binh thuong,
Ca chua,2024-04-11 19:00:00,22.70,48.10,70.50,71.20,Binh thuong,
Ca chua,2024-04-11 20:00:00,21.30,49.50,67.60,77.30,Binh thuong,
Ca chua,2024-04-11 21:00:00,21.50,45.20,74.60,63.20,Binh thuong,
Ca chua,2024-04-11 22:00:00,22.00,48.90,76.40,74.70,Binh thuong,
Ca chua,2024-04-11 23:00:00,22.80,48.10,68.20,70.50,Binh thuong,
Ca chua,2024-04-12 00:00:00,21.00,58.60,73.20,63.20,Binh thuong,
Ca chua,2024-04-12 01:00:00,21.30,47.60,70.70,69.30,Binh thuong,
Ca chua,2024-04-12 02:00:00,23.90,52.70,69.60,79.40,Binh thuong,
Ca chua,2024-04-12 03:00:00,23.40,53.40,67.40,68.30,Binh thuong,
Ca chua,2024-04-12 04:00:00,22.20,57.20,74.20,61.10,Binh thuong,
Ca chua,2024-04-12 05:00:00,21.30,47.40,78.80,63.10,Binh thuong,
Ca chua,2024-04-12 06:00:00,23.30,54.30,72.20,74.50,Binh thuong,
Ca chua,2024-04-12 07:00:00,23.60,53.70,77.50,66.40,Binh thuong,
Ca chua,2024-04-12 08:00:00,22.80,60.00,72.50,76.30,Binh thuong,
Ca chua,2024-04-12 09:00:00,23.90,53.30,78.90,76.40,Binh thuong,
Ca chua,2024-04-12 10:00:00,23.60,45.20,69.30,60.30,Binh thuong,
Ca chua,2024-04-12 11:00:00,23.10,57.40,77.40,68.70,Binh thuong,
Ca chua,2024-04-12 12:00:00,22.30,57.30,77.60,72.10,Binh thuong,
Ca chua,2024-04-12 13:00:00,23.10,59.20,77.60,67.90,Binh thuong,
Ca chua,2024-04-12 14:00:00,23.00,57.20,72.50,66.60,Binh thuong,
Ca chua,2024-04-12 15:00:00,22.10,59.10,79.10,64.40,Binh thuong,
Ca chua,2024-04-12 16:00:00,24.00,53.70,79.10,79.00,Binh thuong,
Ca chua,2024-04-12 17:00:00,21.70,56.90,66.90,65.90,Binh thuong,
Ca chua,2024-04-12 18:00:00,21.10,48.40,75.20,72.70,Binh thuong,
Ca chua,2024-04-12 19:00:00,23.10,46.20,69.90,69.30,Binh thuong,
Ca chua,2024-04-12 20:00:00,22.20,52.90,73.90,65.00,Binh thuong,
Ca chua,2024-04-12 21:00:00,23.70,47.40,72.30,67.40,Binh thuong,
Ca chua,2024-04-12 22:00:00,22.00,53.20,68.70,79.70,Binh thuong,
Ca chua,2024-04-12 23:00:00,23.10,52.10,62.00,78.90,Binh thuong,
Ca chua,2024-04-13 00:00:00,22.90,54.60,78.10,63.30,Binh thuong,
Ca chua,2024-04-13 01:00:00,22.30,55.30,77.80,78.50,Binh thuong,
Ca chua,2024-04-13 02:00:00,22.60,53.10,69.30,64.30,Binh thuong,
Ca chua,2024-04-13 03:00:00,22.10,52.00,74.30,67.70,Binh thuong,
Ca chua,2024-04-13 04:00:00,23.70,54.80,74.30,79.70,Binh thuong,
Ca chua,2024-04-13 05:00:00,21.40,51.40,67.40,69.40,Binh thuong,
Ca chua,2024-04-13 06:00:00,21.10,57.40,76.60,63.20,Binh thuong,
Ca chua,2024-04-13 07:00:00,22.60,50.80,78.20,67.20,Binh thuong,
Ca chua,2024-04-13 08:00:00,23.60,53.00,78.20,67.00,Binh thuong,
Ca chua,2024-04-13 09:00:00,21.30,53.00,63.50,71.90,Binh thuong,
Ca chua,2024-04-13 10:00:00,23.80,54.50,64.30,68.90,Binh thuong,
Ca chua,2024-04-13 11:00:00,23.30,49.20,70.80,61.80,Binh thuong,
Ca chua,2024-04-13 12:00:00,22.90,52.30,68.50,74.30,Binh thuong,
Ca chua,2024-04-13 13:00:00,23.50,49.90,74.60,68.20,Binh thuong,
Ca chua,2024-04-13 14:00:00,21.00,49.70,76.70,73.60,Binh thuong,
Ca chua,2024-04-13 15:00:00,22.90,54.90,69.60,62.50,Binh thuong,
Ca chua,2024-04-13 16:00:00,22.10,45.10,74.70,79.10,Binh thuong,
Ca chua,2024-04-13 17:00:00,23.60,48.60,61.60,69.20,Binh thuong,
Ca chua,2024-04-13 18:00:00,21.30,53.30,69.70,70.10,Binh thuong,
Ca chua,2024-04-13 19:00:00,21.00,54.00,66.50,66.50,Binh thuong,
Ca chua,2024-04-13 20:00:00,22.10,59.40,80.00,73.50,Binh thuong,
Ca chua,2024-04-13 21:00:00,21.80,56.20,68.30,74.10,Binh thuong,
Ca chua,2024-04-13 22:00:00,22.60,48.80,66.40,73.60,Binh thuong,
Ca chua,2024-04-13 23:00:00,21.10,52.50,65.10,61.00,Binh thuong,
Ca chua,2024-04-14 00:00:00,22.60,54.90,63.60,61.00,Binh thuong,
Ca chua,2024-04-14 01:00:00,22.30,45.10,70.40,64.20,Binh thuong,
Ca chua,2024-04-14 02:00:00,21.00,49.60,69.90,70.80,Binh thuong,
Ca chua,2024-04-14 03:00:00,23.40,48.90,69.90,64.00,Binh thuong,
Ca chua,2024-04-14 04:00:00,23.20,51.40,66.80,69.50,Binh thuong,
Ca chua,2024-04-14 05:00:00,21.40,57.00,61.00,75.10,Binh thuong,
Ca chua,2024-04-14 06:00:00,21.70,45.90,64.30,60.90,Binh thuong,
Ca chua,2024-04-14 07:00:00,21.40,53.90,60.40,66.70,Binh thuong,
Ca chua,2024-04-14 08:00:00,23.90,53.90,78.40,79.00,Binh thuong,
Ca chua,2024-04-14 09:00:00,21.50,57.40,71.10,67.50,Binh thuong,
Ca chua,2024-04-14 10:00:00,23.30,56.70,72.90,75.00,Binh thuong,
Ca chua,2024-04-14 11:00:00,22.10,58.20,77.40,79.80,Binh thuong,
Ca chua,2024-04-14 12:00:00,23.70,50.30,70.20,70.10,Binh thuong,
Ca chua,2024-04-14 13:00:00,21.80,58.50,67.30,60.00,Binh thuong,
Ca chua,2024-04-14 14:00:00,23.60,58.70,65.00,74.60,Binh thuong,
Ca chua,2024-04-14 15:00:00,22.10,48.50,61.10,72.00,Binh thuong,
Ca chua,2024-04-14 16:00:00,21.80,49.60,79.40,73.40,Binh thuong,
Ca chua,2024-04-14 17:00:00,22.30,54.20,63.40,76.90,Binh thuong,
Ca chua,2024-04-14 18:00:00,23.50,58.80,72.80,79.40,Binh thuong,
Ca chua,2024-04-14 19:00:00,21.70,51.50,70.80,75.30,Binh thuong,
Ca chua,2024-04-14 20:00:00,21.00,57.40,70.80,65.40,Binh thuong,
Ca chua,2024-04-14 21:00:00,22.50,59.60,75.30,73.30,Binh thuong,
Ca chua,2024-04-14 22:00:00,23.10,59.20,71.50,76.40,Binh thuong,
Ca chua,2024-04-14 23:00:00,23.10,50.90,72.40,65.70,Binh thuong,
Ca chua,2024-04-15 00:00:00,22.90,51.00,79.20,80.00,Binh thuong,
Ca chua,2024-04-15 01:00:00,22.50,48.90,60.90,70.30,Binh thuong,
Ca chua,2024-04-15 02:00:00,22.50,48.00,64.80,67.20,Binh thuong,
Ca chua,2024-04-15 03:00:00,23.70,50.00,72.90,72.20,Binh thuong,
Ca chua,2024-04-15 04:00:00,23.10,47.30,62.70,66.90,Binh thuong,
Ca chua,2024-04-15 05:00:00,22.30,51.20,61.80,69.50,Binh thuong,
Ca chua,2024-04-15 06:00:00,21.10,59.60,78.40,77.60,Binh thuong,
Ca chua,2024-04-15 07:00:00,21.70,45.80,62.60,64.00,Binh thuong,
Ca chua,2024-04-15 08:00:00,21.90,47.70,75.10,66.70,Binh thuong,
Ca chua,2024-04-15 09:00:00,22.40,55.20,78.80,61.60,Binh thuong,
Ca chua,2024-04-15 10:00:00,22.20,46.20,69.20,73.30,Binh thuong,
Ca chua,2024-04-15 11:00:00,23.90,47.90,61.40,71.00,Binh thuong,
Ca chua,2024-04-15 12:00:00,22.40,52.70,60.60,63.50,Binh thuong,
Ca chua,2024-04-15 13:00:00,22.00,45.20,60.60,70.50,Binh thuong,
Ca chua,2024-04-15 14:00:00,23.80,57.40,79.00,80.00,Binh thuong,
Ca chua,2024-04-15 15:00:00,23.20,47.10,70.40,60.20,Binh thuong,
Ca chua,2024-04-15 16:00:00,21.40,46.40,63.60,77.60,Binh thuong,
Ca chua,2024-04-15 17:00:00,21.50,47.70,76.90,70.30,Binh thuong,
Ca chua,2024-04-15 18:00:00,23.80,56.90,76.90,74.70,Binh thuong,
Ca chua,2024-04-15 19:00:00,21.10,46.30,70.60,61.70,Binh thuong,
Ca chua,2024-04-15 20:00:00,22.90,49.10,77.10,60.00,Binh thuong,
Ca chua,2024-04-15 21:00:00,21.70,50.90,76.10,61.50,Binh thuong,
Ca chua,2024-04-15 22:00:00,21.10,55.40,70.60,69.50,Binh thuong,
Ca chua,2024-04-15 23:00:00,21.80,45.00,70.60,67.60,Binh thuong,
Ca chua,2024-04-16 00:00:00,23.10,51.40,79.00,72.50,Binh thuong,
Ca chua,2024-04-16 01:00:00,22.90,52.70,68.20,62.30,Binh thuong,
Ca chua,2024-04-16 02:00:00,23.40,47.90,63.80,63.70,Binh thuong,
Ca chua,2024-04-16 03:00:00,21.70,57.30,65.00,75.90,Binh thuong,
Ca chua,2024-04-16 04:00:00,22.80,46.70,73.70,64.00,Binh thuong,
Ca chua,2024-04-16 05:00:00,22.80,58.20,62.40,60.70,Binh thuong,
Ca chua,2024-04-16 06:00:00,22.30,52.90,72.80,73.70,Binh thuong,
Ca chua,2024-04-16 07:00:00,22.50,48.70,62.10,68.90,Binh thuong,
Ca chua,2024-04-16 08:00:00,21.30,51.00,62.70,74.70,Binh thuong,
